id,val_1,val_2,val_3,id_node,type,index,id_parent
1705,12,0,0,608,9,1,608
1706,12,0,0,40,9,1,40
1707,12,0,0,41,9,1,41
1708,12,0,0,42,9,1,42
1709,12,0,0,43,9,1,43
1710,958,1000,0,664,13,0,664
1711,4,0,0,665,3,0,665
1712,3,0,0,665,1,1,665
1713,6,0,0,665,9,2,665
1714,66892,0,0,665,12,3,665
1715,0,0,0,666,1,0,666
1716,1,0,0,667,1,0,667
1717,2,0,0,668,1,0,668
1719,3,0,0,669,1,0,669
1721,4,0,0,670,1,0,670
1723,5,0,0,671,1,0,671
1724,6,0,0,672,1,0,672
1725,7,0,0,673,1,0,673
1726,8,0,0,674,1,0,674
1727,10,0,0,675,1,0,675
1728,12,0,0,676,1,0,676
1729,14,0,0,677,1,0,677
1730,16,0,0,678,1,0,678
1731,18,0,0,679,1,0,679
1732,20,0,0,680,1,0,680
1733,22,0,0,681,1,0,681
1734,24,0,0,682,1,0,682
1752,0,0,0,689,0,0,689
1755,957,1,0,692,13,0,692
1756,13216,0,0,692,4,1,692
1757,0,0,0,693,0,0,693
1758,15,0,0,694,1,0,694
1759,30,0,0,695,1,0,695
1760,45,0,0,696,1,0,696
1761,60,0,0,697,1,0,697
1762,75,0,0,698,1,0,698
1763,100,0,0,699,1,0,699
1764,5,0,0,700,1,0,700
1765,10,0,0,701,1,0,701
1766,3,0,0,695,3,1,695
1767,3,0,0,696,3,1,696
1768,4,0,0,697,3,1,697
1769,4,0,0,698,3,1,698
1770,4,0,0,699,3,1,699
1771,3,0,0,702,1,0,702
1772,6,0,0,703,1,0,703
1773,12,0,0,704,1,0,704
1775,30,0,0,706,1,0,706
1776,15,0,0,707,1,0,707
1777,2,0,0,708,1,0,708
1778,4,0,0,709,1,0,709
1779,14,0,0,710,1,0,710
1849,0,0,0,580,0,3,580
1850,1,18,0,715,6,0,715
1852,1,8,0,716,6,0,716
1853,1,13,0,717,6,0,717
1854,1,9,0,718,6,0,718
1855,1,11,0,719,6,0,719
1856,1017,200,0,720,11,0,720
1857,4,0,0,720,3,1,720
1858,6,0,0,720,9,2,720
1859,55475,0,0,720,12,3,720
1860,1,11,0,721,6,0,721
1861,1,12,0,722,6,0,722
1862,1,16,0,723,6,0,723
1863,1,16,0,724,6,0,724
1864,1,16,0,725,6,0,725
1865,1,8,0,726,6,0,726
1866,1,16,0,727,6,0,727
1867,1,9,0,728,6,0,728
1868,1,12,0,729,6,0,729
1869,1,14,0,730,6,0,730
1870,1,13,0,731,6,0,731
1871,1,8,0,732,6,0,732
1872,1,17,0,733,6,0,733
1873,1,17,0,734,6,0,734
1874,1,18,0,735,6,0,735
1875,1,12,0,736,6,0,736
1876,1,18,0,737,6,0,737
1877,1,18,0,738,6,0,738
1878,1,18,0,739,6,0,739
1879,1,10,0,740,6,0,740
1880,1,9,0,741,6,0,741
1881,1,17,0,742,6,0,742
1882,1,11,0,743,6,0,743
1883,1,17,0,744,6,0,744
1884,1,17,0,745,6,0,745
1885,1,16,0,746,6,0,746
1886,1,10,0,747,6,0,747
1887,1,11,0,748,6,0,748
1888,1,11,0,749,6,0,749
1889,1,10,0,750,6,0,750
1890,1,8,0,751,6,0,751
1891,1,14,0,752,6,0,752
1896,1,0,0,754,1,0,754
1897,11428,1,0,754,4,1,754
1898,12,0,0,754,9,2,754
1899,2,0,0,755,1,0,755
1900,11428,1,0,755,4,1,755
1901,12,0,0,755,9,2,755
1902,3,0,0,756,1,0,756
1903,11428,1,0,756,4,1,756
1904,12,0,0,756,9,2,756
1905,5,0,0,757,1,0,757
1906,11428,1,0,757,4,1,757
1907,12,0,0,757,9,2,757
1908,6,0,0,758,1,0,758
1909,11428,1,0,758,4,1,758
1910,12,0,0,758,9,2,758
1911,7,0,0,759,1,0,759
1912,11428,1,0,759,4,1,759
1913,12,0,0,759,9,2,759
1914,8,0,0,760,1,0,760
1915,11428,1,0,760,4,1,760
1916,12,0,0,760,9,2,760
1917,2,0,0,761,1,0,761
1918,11428,3,0,761,4,1,761
1919,12,0,0,761,9,2,761
1920,4,0,0,761,3,3,761
1921,3,0,0,762,1,0,762
1922,11428,3,0,762,4,1,762
1923,12,0,0,762,9,2,762
1924,4,0,0,762,3,3,762
1925,4,0,0,763,1,0,763
1926,11428,3,0,763,4,1,763
1927,12,0,0,763,9,2,763
1928,4,0,0,763,3,3,763
1929,6,0,0,764,1,0,764
1930,11428,3,0,764,4,1,764
1931,12,0,0,764,9,2,764
1932,4,0,0,764,3,3,764
1933,7,0,0,765,1,0,765
1934,11428,3,0,765,4,1,765
1935,12,0,0,765,9,2,765
1936,4,0,0,765,3,3,765
1937,8,0,0,766,1,0,766
1938,11428,3,0,766,4,1,766
1939,12,0,0,766,9,2,766
1940,4,0,0,766,3,3,766
1943,954,1000,0,767,13,0,767
1944,987,1000,0,768,13,0,768
1945,11428,3,0,651,4,3,651
1946,5,0,0,769,1,0,769
2549,-100,0,0,1372,1,0,1372
2550,-99,0,0,1373,1,0,1373
2551,-98,0,0,1374,1,0,1374
2552,-97,0,0,1375,1,0,1375
2553,-96,0,0,1376,1,0,1376
2554,-95,0,0,1377,1,0,1377
2555,-94,0,0,1378,1,0,1378
2556,-93,0,0,1379,1,0,1379
2557,-92,0,0,1380,1,0,1380
2558,-91,0,0,1381,1,0,1381
2559,-90,0,0,1382,1,0,1382
2560,-89,0,0,1383,1,0,1383
2561,-88,0,0,1384,1,0,1384
2562,-87,0,0,1385,1,0,1385
2563,-86,0,0,1386,1,0,1386
2564,-85,0,0,1387,1,0,1387
2565,-84,0,0,1388,1,0,1388
2566,-83,0,0,1389,1,0,1389
2567,-82,0,0,1390,1,0,1390
2568,-81,0,0,1391,1,0,1391
2569,-80,0,0,1392,1,0,1392
2570,-79,0,0,1393,1,0,1393
2571,-78,0,0,1394,1,0,1394
2572,-77,0,0,1395,1,0,1395
2573,-76,0,0,1396,1,0,1396
2574,-75,0,0,1397,1,0,1397
2575,-74,0,0,1398,1,0,1398
2576,-73,0,0,1399,1,0,1399
2577,-72,0,0,1400,1,0,1400
2578,-71,0,0,1401,1,0,1401
2579,-70,0,0,1402,1,0,1402
2580,-69,0,0,1403,1,0,1403
2581,-68,0,0,1404,1,0,1404
2582,-67,0,0,1405,1,0,1405
2583,-66,0,0,1406,1,0,1406
2584,-65,0,0,1407,1,0,1407
2585,-64,0,0,1408,1,0,1408
2586,-63,0,0,1409,1,0,1409
2587,-62,0,0,1410,1,0,1410
2588,-61,0,0,1411,1,0,1411
2589,-60,0,0,1412,1,0,1412
2590,-59,0,0,1413,1,0,1413
2591,-58,0,0,1414,1,0,1414
2592,-57,0,0,1415,1,0,1415
2593,-56,0,0,1416,1,0,1416
2594,-55,0,0,1417,1,0,1417
2595,-54,0,0,1418,1,0,1418
2596,-53,0,0,1419,1,0,1419
2597,-52,0,0,1420,1,0,1420
2598,-51,0,0,1421,1,0,1421
2599,-50,0,0,1422,1,0,1422
2600,-49,0,0,1423,1,0,1423
2601,-48,0,0,1424,1,0,1424
2602,-47,0,0,1425,1,0,1425
2603,-46,0,0,1426,1,0,1426
2604,-45,0,0,1427,1,0,1427
2605,-44,0,0,1428,1,0,1428
2606,-43,0,0,1429,1,0,1429
2607,-42,0,0,1430,1,0,1430
2608,-41,0,0,1431,1,0,1431
2609,-40,0,0,1432,1,0,1432
2610,-39,0,0,1433,1,0,1433
2611,-38,0,0,1434,1,0,1434
2612,-37,0,0,1435,1,0,1435
2613,-36,0,0,1436,1,0,1436
2614,-35,0,0,1437,1,0,1437
2615,-34,0,0,1438,1,0,1438
2616,-33,0,0,1439,1,0,1439
2617,-32,0,0,1440,1,0,1440
2618,-31,0,0,1441,1,0,1441
2619,-30,0,0,1442,1,0,1442
2620,-29,0,0,1443,1,0,1443
2621,-28,0,0,1444,1,0,1444
2622,-27,0,0,1445,1,0,1445
2623,-26,0,0,1446,1,0,1446
2624,-25,0,0,1447,1,0,1447
2625,-24,0,0,1448,1,0,1448
2626,-23,0,0,1449,1,0,1449
2627,-22,0,0,1450,1,0,1450
2628,-21,0,0,1451,1,0,1451
2629,-20,0,0,1452,1,0,1452
2630,-19,0,0,1453,1,0,1453
2631,-18,0,0,1454,1,0,1454
2632,-17,0,0,1455,1,0,1455
2633,-16,0,0,1456,1,0,1456
2634,-15,0,0,1457,1,0,1457
2635,-14,0,0,1458,1,0,1458
2636,-13,0,0,1459,1,0,1459
2637,-12,0,0,1460,1,0,1460
2638,-11,0,0,1461,1,0,1461
2639,-10,0,0,1462,1,0,1462
2640,-9,0,0,1463,1,0,1463
2641,-8,0,0,1464,1,0,1464
2642,-7,0,0,1465,1,0,1465
2643,-6,0,0,1466,1,0,1466
2644,-5,0,0,1467,1,0,1467
2645,-4,0,0,1468,1,0,1468
2646,-3,0,0,1469,1,0,1469
2647,-2,0,0,1470,1,0,1470
2648,-1,0,0,1471,1,0,1471
2649,0,0,0,1472,1,0,1472
2650,1,0,0,1473,1,0,1473
2651,2,0,0,1474,1,0,1474
2652,3,0,0,1475,1,0,1475
2653,4,0,0,1476,1,0,1476
2654,5,0,0,1477,1,0,1477
2655,6,0,0,1478,1,0,1478
2656,7,0,0,1479,1,0,1479
2657,8,0,0,1480,1,0,1480
2658,9,0,0,1481,1,0,1481
2659,10,0,0,1482,1,0,1482
2660,11,0,0,1483,1,0,1483
2661,12,0,0,1484,1,0,1484
2662,13,0,0,1485,1,0,1485
2663,14,0,0,1486,1,0,1486
2664,15,0,0,1487,1,0,1487
2665,16,0,0,1488,1,0,1488
2666,17,0,0,1489,1,0,1489
2667,18,0,0,1490,1,0,1490
2668,19,0,0,1491,1,0,1491
2669,20,0,0,1492,1,0,1492
2670,21,0,0,1493,1,0,1493
2671,22,0,0,1494,1,0,1494
2672,23,0,0,1495,1,0,1495
2673,24,0,0,1496,1,0,1496
2674,25,0,0,1497,1,0,1497
2675,26,0,0,1498,1,0,1498
2676,27,0,0,1499,1,0,1499
2677,28,0,0,1500,1,0,1500
2678,29,0,0,1501,1,0,1501
2679,30,0,0,1502,1,0,1502
2680,31,0,0,1503,1,0,1503
2681,32,0,0,1504,1,0,1504
2682,33,0,0,1505,1,0,1505
2683,34,0,0,1506,1,0,1506
2684,35,0,0,1507,1,0,1507
2685,36,0,0,1508,1,0,1508
2686,37,0,0,1509,1,0,1509
2687,38,0,0,1510,1,0,1510
2688,39,0,0,1511,1,0,1511
2689,40,0,0,1512,1,0,1512
2690,41,0,0,1513,1,0,1513
2691,42,0,0,1514,1,0,1514
2692,43,0,0,1515,1,0,1515
2693,44,0,0,1516,1,0,1516
2694,45,0,0,1517,1,0,1517
2695,46,0,0,1518,1,0,1518
2696,47,0,0,1519,1,0,1519
2697,48,0,0,1520,1,0,1520
2698,49,0,0,1521,1,0,1521
2699,50,0,0,1522,1,0,1522
2700,51,0,0,1523,1,0,1523
2701,52,0,0,1524,1,0,1524
2702,53,0,0,1525,1,0,1525
2703,54,0,0,1526,1,0,1526
2704,55,0,0,1527,1,0,1527
2705,56,0,0,1528,1,0,1528
2706,57,0,0,1529,1,0,1529
2707,58,0,0,1530,1,0,1530
2708,59,0,0,1531,1,0,1531
2709,60,0,0,1532,1,0,1532
2710,61,0,0,1533,1,0,1533
2711,62,0,0,1534,1,0,1534
2712,63,0,0,1535,1,0,1535
2713,64,0,0,1536,1,0,1536
2714,65,0,0,1537,1,0,1537
2715,66,0,0,1538,1,0,1538
2716,67,0,0,1539,1,0,1539
2717,68,0,0,1540,1,0,1540
2718,69,0,0,1541,1,0,1541
2719,70,0,0,1542,1,0,1542
2720,71,0,0,1543,1,0,1543
2721,72,0,0,1544,1,0,1544
2722,73,0,0,1545,1,0,1545
2723,74,0,0,1546,1,0,1546
2724,75,0,0,1547,1,0,1547
2725,76,0,0,1548,1,0,1548
2726,77,0,0,1549,1,0,1549
2727,78,0,0,1550,1,0,1550
2728,79,0,0,1551,1,0,1551
2729,80,0,0,1552,1,0,1552
2730,81,0,0,1553,1,0,1553
2731,82,0,0,1554,1,0,1554
2732,83,0,0,1555,1,0,1555
2733,84,0,0,1556,1,0,1556
2734,85,0,0,1557,1,0,1557
2735,86,0,0,1558,1,0,1558
2736,87,0,0,1559,1,0,1559
2737,88,0,0,1560,1,0,1560
2738,89,0,0,1561,1,0,1561
2739,90,0,0,1562,1,0,1562
2740,91,0,0,1563,1,0,1563
2741,92,0,0,1564,1,0,1564
2742,93,0,0,1565,1,0,1565
2743,94,0,0,1566,1,0,1566
2744,95,0,0,1567,1,0,1567
2745,96,0,0,1568,1,0,1568
2746,97,0,0,1569,1,0,1569
2747,98,0,0,1570,1,0,1570
2748,99,0,0,1571,1,0,1571
2749,100,0,0,1572,1,0,1572
2750,101,0,0,1573,1,0,1573
2751,102,0,0,1574,1,0,1574
2752,103,0,0,1575,1,0,1575
2753,104,0,0,1576,1,0,1576
2754,105,0,0,1577,1,0,1577
2755,106,0,0,1578,1,0,1578
2756,107,0,0,1579,1,0,1579
2757,108,0,0,1580,1,0,1580
2758,109,0,0,1581,1,0,1581
2759,110,0,0,1582,1,0,1582
2760,111,0,0,1583,1,0,1583
2761,112,0,0,1584,1,0,1584
2762,113,0,0,1585,1,0,1585
2763,114,0,0,1586,1,0,1586
2764,115,0,0,1587,1,0,1587
2765,116,0,0,1588,1,0,1588
2766,117,0,0,1589,1,0,1589
2767,118,0,0,1590,1,0,1590
2768,119,0,0,1591,1,0,1591
2769,120,0,0,1592,1,0,1592
2770,121,0,0,1593,1,0,1593
2771,122,0,0,1594,1,0,1594
2772,123,0,0,1595,1,0,1595
2773,124,0,0,1596,1,0,1596
2774,125,0,0,1597,1,0,1597
2775,126,0,0,1598,1,0,1598
2776,127,0,0,1599,1,0,1599
2777,128,0,0,1600,1,0,1600
2778,129,0,0,1601,1,0,1601
2779,130,0,0,1602,1,0,1602
2780,131,0,0,1603,1,0,1603
2781,132,0,0,1604,1,0,1604
2782,133,0,0,1605,1,0,1605
2783,134,0,0,1606,1,0,1606
2784,135,0,0,1607,1,0,1607
2785,136,0,0,1608,1,0,1608
2786,137,0,0,1609,1,0,1609
2787,138,0,0,1610,1,0,1610
2788,139,0,0,1611,1,0,1611
2789,140,0,0,1612,1,0,1612
2790,141,0,0,1613,1,0,1613
2791,142,0,0,1614,1,0,1614
2792,143,0,0,1615,1,0,1615
2793,144,0,0,1616,1,0,1616
2794,145,0,0,1617,1,0,1617
2795,146,0,0,1618,1,0,1618
2796,147,0,0,1619,1,0,1619
2797,148,0,0,1620,1,0,1620
2798,149,0,0,1621,1,0,1621
2799,150,0,0,1622,1,0,1622
2800,151,0,0,1623,1,0,1623
2801,152,0,0,1624,1,0,1624
2802,153,0,0,1625,1,0,1625
2803,154,0,0,1626,1,0,1626
2804,155,0,0,1627,1,0,1627
2805,156,0,0,1628,1,0,1628
2806,157,0,0,1629,1,0,1629
2807,158,0,0,1630,1,0,1630
2808,159,0,0,1631,1,0,1631
2809,160,0,0,1632,1,0,1632
2810,161,0,0,1633,1,0,1633
2811,162,0,0,1634,1,0,1634
2812,163,0,0,1635,1,0,1635
2813,164,0,0,1636,1,0,1636
2814,165,0,0,1637,1,0,1637
2815,166,0,0,1638,1,0,1638
2816,167,0,0,1639,1,0,1639
2817,168,0,0,1640,1,0,1640
2818,169,0,0,1641,1,0,1641
2819,170,0,0,1642,1,0,1642
2820,171,0,0,1643,1,0,1643
2821,172,0,0,1644,1,0,1644
2822,173,0,0,1645,1,0,1645
2823,174,0,0,1646,1,0,1646
2824,175,0,0,1647,1,0,1647
2825,176,0,0,1648,1,0,1648
2826,177,0,0,1649,1,0,1649
2827,178,0,0,1650,1,0,1650
2828,179,0,0,1651,1,0,1651
2829,180,0,0,1652,1,0,1652
2830,181,0,0,1653,1,0,1653
2831,182,0,0,1654,1,0,1654
2832,183,0,0,1655,1,0,1655
2833,184,0,0,1656,1,0,1656
2834,185,0,0,1657,1,0,1657
2835,186,0,0,1658,1,0,1658
2836,187,0,0,1659,1,0,1659
2837,188,0,0,1660,1,0,1660
2838,189,0,0,1661,1,0,1661
2839,190,0,0,1662,1,0,1662
2840,191,0,0,1663,1,0,1663
2841,192,0,0,1664,1,0,1664
2842,193,0,0,1665,1,0,1665
2843,194,0,0,1666,1,0,1666
2844,195,0,0,1667,1,0,1667
2845,196,0,0,1668,1,0,1668
2846,197,0,0,1669,1,0,1669
2847,198,0,0,1670,1,0,1670
2848,199,0,0,1671,1,0,1671
2849,200,0,0,1672,1,0,1672
2850,4918,0,0,1673,4,0,1673
2851,4,0,0,1674,3,0,1674
2852,3,0,0,1675,3,0,1675
2853,32,5000,0,1676,2,0,1676
2854,40,2000,0,1676,2,1,1676
2855,13152,0,0,1676,5,2,1676
2856,32,4500,0,1677,2,0,1677
2857,40,2500,0,1677,2,1,1677
2858,13152,0,0,1677,5,2,1677
2859,32,4000,0,1678,2,0,1678
2860,40,3000,0,1678,2,1,1678
2861,13152,0,0,1678,5,2,1678
2862,32,3500,0,1679,2,0,1679
2863,40,3500,0,1679,2,1,1679
2864,13152,0,0,1679,5,2,1679
2865,32,3000,0,1680,2,0,1680
2866,40,4000,0,1680,2,1,1680
2867,13152,0,0,1680,5,2,1680
2868,32,2500,0,1681,2,0,1681
2869,40,4500,0,1681,2,1,1681
2870,13152,0,0,1681,5,2,1681
2871,32,2000,0,1682,2,0,1682
2872,40,5000,0,1682,2,1,1682
2873,13152,0,0,1682,5,2,1682
2874,32,5000,0,1683,2,0,1683
2875,49,2000,0,1683,2,1,1683
2876,13151,0,0,1683,5,2,1683
2877,32,4500,0,1684,2,0,1684
2878,49,2500,0,1684,2,1,1684
2879,13151,0,0,1684,5,2,1684
2880,32,4000,0,1685,2,0,1685
2881,49,3000,0,1685,2,1,1685
2882,13151,0,0,1685,5,2,1685
2883,32,3500,0,1686,2,0,1686
2884,49,3500,0,1686,2,1,1686
2885,13151,0,0,1686,5,2,1686
2886,32,3000,0,1687,2,0,1687
2887,49,4000,0,1687,2,1,1687
2888,13151,0,0,1687,5,2,1687
2889,32,2500,0,1688,2,0,1688
2890,49,4500,0,1688,2,1,1688
2891,13151,0,0,1688,5,2,1688
2892,32,2000,0,1689,2,0,1689
2893,49,5000,0,1689,2,1,1689
2894,13151,0,0,1689,5,2,1689
2895,32,5000,0,1690,2,0,1690
2896,36,2000,0,1690,2,1,1690
2897,13150,0,0,1690,5,2,1690
2898,32,4500,0,1691,2,0,1691
2899,36,2500,0,1691,2,1,1691
2900,13150,0,0,1691,5,2,1691
2901,32,4000,0,1692,2,0,1692
2902,36,3000,0,1692,2,1,1692
2903,13150,0,0,1692,5,2,1692
2904,32,3500,0,1693,2,0,1693
2905,36,3500,0,1693,2,1,1693
2906,13150,0,0,1693,5,2,1693
2907,32,3000,0,1694,2,0,1694
2908,36,4000,0,1694,2,1,1694
2909,13150,0,0,1694,5,2,1694
2910,32,2500,0,1695,2,0,1695
2911,36,4500,0,1695,2,1,1695
2912,13150,0,0,1695,5,2,1695
2913,32,2000,0,1696,2,0,1696
2914,36,5000,0,1696,2,1,1696
2915,13150,0,0,1696,5,2,1696
2916,36,5000,0,1697,2,0,1697
2917,49,2000,0,1697,2,1,1697
2918,13156,0,0,1697,5,2,1697
2919,36,4500,0,1698,2,0,1698
2920,49,2500,0,1698,2,1,1698
2921,13156,0,0,1698,5,2,1698
2922,36,4000,0,1699,2,0,1699
2923,49,3000,0,1699,2,1,1699
2924,13156,0,0,1699,5,2,1699
2925,36,3500,0,1700,2,0,1700
2926,49,3500,0,1700,2,1,1700
2927,13156,0,0,1700,5,2,1700
2928,36,3000,0,1701,2,0,1701
2929,49,4000,0,1701,2,1,1701
2930,13156,0,0,1701,5,2,1701
2931,36,2500,0,1702,2,0,1702
2932,49,4500,0,1702,2,1,1702
2933,13156,0,0,1702,5,2,1702
2934,36,2000,0,1703,2,0,1703
2935,49,5000,0,1703,2,1,1703
2936,13156,0,0,1703,5,2,1703
2937,36,5000,0,1704,2,0,1704
2938,40,2000,0,1704,2,1,1704
2939,13157,0,0,1704,5,2,1704
2940,36,4500,0,1705,2,0,1705
2941,40,2500,0,1705,2,1,1705
2942,13157,0,0,1705,5,2,1705
2943,36,4000,0,1706,2,0,1706
2944,40,3000,0,1706,2,1,1706
2945,13157,0,0,1706,5,2,1706
2946,36,3500,0,1707,2,0,1707
2947,40,3500,0,1707,2,1,1707
2948,13157,0,0,1707,5,2,1707
2949,36,3000,0,1708,2,0,1708
2950,40,4000,0,1708,2,1,1708
2951,13157,0,0,1708,5,2,1708
2952,36,2500,0,1709,2,0,1709
2953,40,4500,0,1709,2,1,1709
2954,13157,0,0,1709,5,2,1709
2955,36,2000,0,1710,2,0,1710
2956,40,5000,0,1710,2,1,1710
2957,13157,0,0,1710,5,2,1710
2958,49,5000,0,1711,2,0,1711
2959,40,2000,0,1711,2,1,1711
2960,13161,0,0,1711,5,2,1711
2961,49,4500,0,1712,2,0,1712
2962,40,2500,0,1712,2,1,1712
2963,13161,0,0,1712,5,2,1712
2964,49,4000,0,1713,2,0,1713
2965,40,3000,0,1713,2,1,1713
2966,13161,0,0,1713,5,2,1713
2967,49,3500,0,1714,2,0,1714
2968,40,3500,0,1714,2,1,1714
2969,13161,0,0,1714,5,2,1714
2970,49,3000,0,1715,2,0,1715
2971,40,4000,0,1715,2,1,1715
2972,13161,0,0,1715,5,2,1715
2973,49,2500,0,1716,2,0,1716
2974,40,4500,0,1716,2,1,1716
2975,13161,0,0,1716,5,2,1716
2976,49,2000,0,1717,2,0,1717
2977,40,5000,0,1717,2,1,1717
2978,13161,0,0,1717,5,2,1717
2979,32,7000,0,1718,2,0,1718
2980,13176,0,0,1718,5,1,1718
2981,40,7000,0,1719,2,0,1719
2982,13172,0,0,1719,5,1,1719
2983,36,7000,0,1720,2,0,1720
2984,13170,0,0,1720,5,1,1720
2985,49,7000,0,1721,2,0,1721
2986,13171,0,0,1721,5,1,1721
2992,1005,1000,0,1723,13,0,1723
2993,1006,800,0,1724,13,0,1724
2994,1007,600,0,1725,13,0,1725
2995,3,0,0,1724,3,1,1724
2996,5,0,0,1724,9,2,1724
2997,4,0,0,1725,3,1,1725
2998,6,0,0,1725,9,2,1725
2999,1,0,0,1726,7,0,1726
3000,2015,0,0,1726,4,1,1726
3001,3,0,0,1727,7,0,1727
3002,13145,0,0,1727,4,1,1727
3005,1009,0,0,1729,13,0,1729
3006,1010,0,0,1730,13,0,1730
3007,3,0,0,1730,3,1,1730
3008,5,0,0,1730,9,2,1730
3009,1011,0,0,1731,13,0,1731
3010,4,0,0,1731,3,1,1731
3011,6,0,0,1731,9,2,1731
3012,13194,0,0,1732,4,0,1732
3013,958,0,0,1732,13,1,1732
3014,1016,800,0,1733,13,0,1733
3015,3,0,0,1733,3,1,1733
3016,5,1,0,1733,9,2,1733
3017,1017,200,0,1734,13,0,1734
3018,4,0,0,1734,3,1,1734
3019,6,1,0,1734,9,2,1734
3020,1017,200,0,1735,13,0,1735
3021,4,0,0,1735,3,1,1735
3022,6,1,0,1735,9,2,1735
3023,1018,800,0,1736,13,0,1736
3024,3,0,0,1736,3,1,1736
3025,5,1,0,1736,9,2,1736
3026,1019,200,0,1737,13,0,1737
3027,4,0,0,1737,3,1,1737
3028,6,1,0,1737,9,2,1737
3029,1019,200,0,1738,13,0,1738
3030,4,0,0,1738,3,1,1738
3031,6,1,0,1738,9,2,1738
3032,1020,800,0,1739,13,0,1739
3033,3,0,0,1739,3,1,1739
3034,5,1,0,1739,9,2,1739
3035,1021,200,0,1740,13,0,1740
3036,4,0,0,1740,3,1,1740
3037,6,1,0,1740,9,2,1740
3038,1021,200,0,1741,13,0,1741
3039,4,0,0,1741,3,1,1741
3040,6,1,0,1741,9,2,1741
3041,32,12500,0,1742,2,0,1742
3042,40,5000,0,1742,2,1,1742
3043,13152,0,0,1742,5,2,1742
3044,32,11500,0,1743,2,0,1743
3045,40,6000,0,1743,2,1,1743
3046,13152,0,0,1743,5,2,1743
3047,32,10500,0,1744,2,0,1744
3048,40,7000,0,1744,2,1,1744
3049,13152,0,0,1744,5,2,1744
3050,32,9500,0,1745,2,0,1745
3051,40,8000,0,1745,2,1,1745
3052,13152,0,0,1745,5,2,1745
3053,32,7000,0,1746,2,0,1746
3054,40,10500,0,1746,2,1,1746
3055,13152,0,0,1746,5,2,1746
3056,32,6000,0,1747,2,0,1747
3057,40,11500,0,1747,2,1,1747
3058,13152,0,0,1747,5,2,1747
3059,32,5000,0,1748,2,0,1748
3060,40,12500,0,1748,2,1,1748
3061,13152,0,0,1748,5,2,1748
3062,32,12500,0,1749,2,0,1749
3063,49,5000,0,1749,2,1,1749
3064,13151,0,0,1749,5,2,1749
3065,32,11500,0,1750,2,0,1750
3066,49,6000,0,1750,2,1,1750
3067,13151,0,0,1750,5,2,1750
3068,32,10500,0,1751,2,0,1751
3069,49,7000,0,1751,2,1,1751
3070,13151,0,0,1751,5,2,1751
3071,32,9500,0,1752,2,0,1752
3072,49,8000,0,1752,2,1,1752
3073,13151,0,0,1752,5,2,1752
3074,32,7000,0,1753,2,0,1753
3075,49,10500,0,1753,2,1,1753
3076,13151,0,0,1753,5,2,1753
3077,32,6000,0,1754,2,0,1754
3078,49,11500,0,1754,2,1,1754
3079,13151,0,0,1754,5,2,1754
3080,32,5000,0,1755,2,0,1755
3081,49,12500,0,1755,2,1,1755
3082,13151,0,0,1755,5,2,1755
3083,32,12500,0,1756,2,0,1756
3084,36,5000,0,1756,2,1,1756
3085,13150,0,0,1756,5,2,1756
3086,32,11000,0,1757,2,0,1757
3087,36,6500,0,1757,2,1,1757
3088,13150,0,0,1757,5,2,1757
3089,32,10500,0,1758,2,0,1758
3090,36,7000,0,1758,2,1,1758
3091,13150,0,0,1758,5,2,1758
3092,32,9500,0,1759,2,0,1759
3093,36,8000,0,1759,2,1,1759
3094,13150,0,0,1759,5,2,1759
3095,32,7000,0,1760,2,0,1760
3096,36,10500,0,1760,2,1,1760
3097,13150,0,0,1760,5,2,1760
3098,32,6000,0,1761,2,0,1761
3099,36,11500,0,1761,2,1,1761
3100,13150,0,0,1761,5,2,1761
3101,32,5000,0,1762,2,0,1762
3102,36,12500,0,1762,2,1,1762
3103,13150,0,0,1762,5,2,1762
3104,36,12500,0,1763,2,0,1763
3105,49,5000,0,1763,2,1,1763
3106,13156,0,0,1763,5,2,1763
3107,36,11500,0,1764,2,0,1764
3108,49,6000,0,1764,2,1,1764
3109,13156,0,0,1764,5,2,1764
3110,36,10500,0,1765,2,0,1765
3111,49,7000,0,1765,2,1,1765
3112,13156,0,0,1765,5,2,1765
3113,36,9500,0,1766,2,0,1766
3114,49,8000,0,1766,2,1,1766
3115,13156,0,0,1766,5,2,1766
3116,36,7000,0,1767,2,0,1767
3117,49,10500,0,1767,2,1,1767
3118,13156,0,0,1767,5,2,1767
3119,36,6000,0,1768,2,0,1768
3120,49,11500,0,1768,2,1,1768
3121,13156,0,0,1768,5,2,1768
3122,36,5000,0,1769,2,0,1769
3123,49,12500,0,1769,2,1,1769
3124,13156,0,0,1769,5,2,1769
3125,36,12500,0,1770,2,0,1770
3126,40,5000,0,1770,2,1,1770
3127,13157,0,0,1770,5,2,1770
3128,36,11500,0,1771,2,0,1771
3129,40,6000,0,1771,2,1,1771
3130,13157,0,0,1771,5,2,1771
3131,36,10500,0,1772,2,0,1772
3132,40,7000,0,1772,2,1,1772
3133,13157,0,0,1772,5,2,1772
3134,36,9500,0,1773,2,0,1773
3135,40,8000,0,1773,2,1,1773
3136,13157,0,0,1773,5,2,1773
3137,36,7000,0,1774,2,0,1774
3138,40,10500,0,1774,2,1,1774
3139,13157,0,0,1774,5,2,1774
3140,36,6000,0,1775,2,0,1775
3141,40,11500,0,1775,2,1,1775
3142,13157,0,0,1775,5,2,1775
